task_name,pct
"meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",0.00560253286602129
"meet with customers to discuss menus for special occasions, such as weddings, parties, or banquets.",0.0019543719300074264
"meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",0.003778452398014358
meet with other professionals to discuss individual students' needs and progress.,0.003778452398014358
meet with parents and guardians to discuss their children's progress and to determine priorities for their children and their resource needs.,0.005472241404020794
"meet with prospective tenants to show properties, explain terms of occupancy, and provide information about local areas.",0.005993407252022775
mix and regulate sound inputs and feeds or coordinate audio feeds with television pictures.,0.002475537778009407
mix ingredients according to specified procedures or formulas.,0.002736120702010397
"mix ingredients for green salads, molded fruit salads, vegetable salads, and pasta salads.",0.0023452463160089122
mix ingredients such as pancake or waffle batters.,0.0031269950880118825
"mix ingredients, such as liquor, soda, water, sugar, and bitters, to prepare cocktails and other drinks.",0.009120402340034658
model appropriate social behaviors and encourage concern for others to cultivate development of interpersonal relationships and communication skills.,0.002736120702010397
model transportation scenarios to evaluate the impacts of activities such as new development or to identify possible solutions to transportation problems.,0.011856523042045054
"moderate panels or discussion shows on topics such as current affairs, art, or education.",0.002214954854008417
modify and customize commercial programs for internal needs.,0.08846790269833618
"modify and refine designs, using working models, to conform with customer specifications, production limitations, or changes in design trends.",0.008208362106031193
"modify computer security files to incorporate new software, correct errors, or change individual access status.",0.008599236492032676
modify computer-controlled robot movements.,0.009641568188036638
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.5502208440280909
modify existing programs to enhance efficiency.,0.782921395160975
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",2.519185417779573
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",4.794204635770218
"modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",0.008859819416033667
modify patient treatment plans as indicated by patients' responses and conditions.,0.007035738948026737
modify standard formulas so that they conform to project needs and data processing methods.,0.00586311579002228
modify treatment plans according to changes in client status.,0.023061588774087635
modify treatment plans to comply with changes in client status.,0.005211658480019804
modify treatment plans to comply with changes in clients' status.,0.0031269950880118825
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.053028625034201506
"modify, update, and process existing policies and claims to reflect any change in beneficiary, amount of coverage, or type of insurance.",0.003387578012012873
monitor alarm systems to ensure that secure conditions are maintained.,0.00612369871402327
monitor and adjust production processes or equipment for quality and productivity.,0.0023452463160089122
monitor and analyze energy consumption.,0.00690544748602624
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.034918111816132684
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.05771911766621934
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.014853226668056442
"monitor and analyze system performance, such as network traffic, security, and capacity.",0.002084663392007922
monitor and control temperature of products.,0.010683899884040598
"monitor and ensure a sound, ethical environment.",0.010553608422040103
monitor and follow applicable laws and regulations.,0.0029967036260113876
monitor and record flow meter performance.,0.003387578012012873
monitor broadcasts to ensure that programs conform to station or network policies and regulations.,0.002475537778009407
monitor bug resolution efforts and track successes.,0.011074774270042085
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.030097327722114372
monitor competitors' sales activities by following their advertisements in newspapers or other media.,0.0031269950880118825
"monitor compliance to operational, safety, or inventory control procedures, including physical security standards.",0.002214954854008417
monitor customer preferences to determine focus of sales efforts.,0.003648160936013863
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.1998671027087595
"monitor developments in the fields of industrial technology, business, finance, and economic theory.",0.0046904926320178245
monitor effects of pollution or land degradation and recommend means of prevention or control.,0.002084663392007922
monitor emerging trends regarding industry regulations to determine potential impacts on organizational processes.,0.00638428163802426
monitor environments to ensure maintenance of optimum conditions for aquatic life.,0.0023452463160089122
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.036090734974137145
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.07517817357428568
monitor financial market trends to ensure that client plans are responsive.,0.02449479485609308
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.02345246316008912
"monitor food service operations to ensure conformance to nutritional, safety, sanitation and quality standards.",0.002084663392007922
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.06436398222824458
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",0.02801266433010645
"monitor industry standards, trends, or practices to identify developments in logistics planning or execution.",0.002605829240009902
monitor industry statistics and follow trends in trade literature.,0.005081367018019309
"monitor industry websites or publications for information about patches, releases, viruses, or potential problem identification.",0.004169326784015844
"monitor inventory transactions at warehouse facilities to assess receiving, storage, shipping, or inventory integrity.",0.002084663392007922
monitor investigations of suspected offenders to ensure that they are conducted in accordance with constitutional requirements.,0.0023452463160089122
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.053028625034201506
monitor markets or positions.,0.014332060820054462
monitor menus and spending to ensure that meals are prepared economically.,0.002605829240009902
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.018501387604070305
"monitor nuclear facility operations to identify any design, construction, or operation practices that violate safety regulations and laws or that could jeopardize the safety of operations.",0.002214954854008417
monitor operations to ensure that health and safety standards are met.,0.0029967036260113876
"monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, union contracts, environmental policies, or government regulations.",0.004560201170017329
"monitor or calibrate automated systems, industrial control systems, or system components to maximize efficiency of production.",0.0031269950880118825
"monitor or measure manufacturing processes to identify ways to reduce losses, decrease time requirements, or improve quality.",0.005081367018019309
monitor or record locations of goods in transit.,0.002214954854008417
monitor or trace the location of goods.,0.003908743860014853
monitor or track project milestones and deliverables.,0.003648160936013863
monitor patients' conditions and progress and reevaluate treatments as necessary.,0.015895558364060404
monitor patients' medication usage and results.,0.003648160936013863
monitor patients' progress and adjust treatments accordingly.,0.014332060820054462
"monitor project activities to ensure that instructions are followed, deadlines are met, and schedules are maintained.",0.005211658480019804
monitor regulatory or tax law changes to ensure fund compliance or to capitalize on development opportunities.,0.004299618246016338
monitor sales activities to ensure that customers receive satisfactory service and quality goods.,0.0031269950880118825
monitor sales staff performance to ensure that goals are met.,0.0031269950880118825
monitor security system performance logs to identify problems and notify security specialists when problems occur.,0.00560253286602129
monitor shipments to ensure that goods come in on time and resolve problems related to undelivered goods.,0.002214954854008417
"monitor student performance or assist students in academic environments, such as classrooms, laboratories, or computing centers.",0.002605829240009902
"monitor students' performance to make suggestions for improvement and to ensure that they satisfy course standards, training requirements, and objectives.",0.0035178694740133683
monitor students' progress and provide students and teachers with assistance in resolving any problems.,0.00560253286602129
monitor supplier performance to assess ability to meet quality and delivery requirements.,0.002736120702010397
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.01276856327604852
monitor the field of dance to remain aware of current trends and innovations.,0.004169326784015844
monitor the flow of energy in response to changes in consumer demand.,0.005472241404020794
monitor the implementation and impact of guidelines for nondiscriminatory employment practices.,0.007035738948026737
monitor use of data files and regulate access to safeguard information in computer files.,0.010553608422040103
monitor use of government food commodities to ensure that proper procedures are followed.,0.0035178694740133683
"monitor work of contractors and subcontractors to ensure projects conform to plans, specifications, schedules, or budgets.",0.00560253286602129
"monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan.",0.010032442574038123
"monitor, evaluate, and record client progress with respect to treatment goals.",0.008208362106031193
"monitor, note, report, and investigate suspicious persons and situations, safety hazards, and unusual or illegal activity in patrol area.",0.002605829240009902
"monitor, record, and report symptoms or changes in patients' conditions.",0.004299618246016338
narrate presentations and productions.,0.008468945030032182
negotiate details of contracts and payments.,0.003908743860014853
negotiate payment arrangements with customers who have delinquent loans.,0.0023452463160089122
negotiate prices or terms of sales or service agreements.,0.007687196258029211
negotiate settlements of civil disputes.,0.002736120702010397
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.010944482808041589
"negotiate with creditors on behalf of clients to arrange for payment adjustments, interest rate reductions, time extensions, or to set up payment plans.",0.004169326784015844
none,0.48155724355382995
notify supervisor or computer maintenance technicians of equipment malfunctions.,0.0031269950880118825
"observe action of microorganisms upon living tissues of plants, higher animals, and other microorganisms, and on dead organic matter.",0.005732824328021784
"observe and evaluate children's performance, behavior, social development, and physical health.",0.002866412164010892
"observe and evaluate students' performance, behavior, social development, and physical health.",0.010944482808041589
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.11361415486443173
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.30670610154916544
"observe and provide feedback on instructional techniques, presentation methods, or instructional aids.",0.00612369871402327
"observe and report on social, economic, and political trends that might affect employers.",0.00690544748602624
"observe children's behavior for irregularities, take temperature, transport children to doctor, or administer medications, as directed, to maintain children's health.",0.002084663392007922
"observe color of products being baked and adjust oven temperatures, humidity, or conveyor speeds accordingly.",0.002736120702010397
"observe operation of timepiece parts and subassemblies to determine accuracy of movement, and to diagnose causes of defects.",0.003387578012012873
"observe patients' attendance, progress, attitudes, and accomplishments and record and maintain information in client records.",0.002214954854008417
"observe students to determine qualifications, limitations, abilities, interests, and other individual characteristics.",0.006775156024025746
"observe students' performance, and record relevant data to assess progress.",0.003648160936013863
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.022019257078083672
"observe the production, distribution, and consumption of food to identify and mitigate threats to food security.",0.004429909708016834
"observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed.",0.004429909708016834
obtain agreements from property owners to place properties for sale with real estate firms.,0.002084663392007922
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",0.004169326784015844
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",0.003387578012012873
"obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration.",0.0029967036260113876
"obtain and review data such as load weights, fuel supplies, weather conditions, and flight schedules to determine flight plans and identify needed changes.",0.002084663392007922
"obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.008729527954033171
"obtain information from medical records, medical staff, family members and the patients themselves to assess patients' capabilities, needs and interests.",0.0019543719300074264
"obtain, cut, stain, and mount biological material on slides for microscopic study and diagnosis, following standard laboratory procedures.",0.002214954854008417
"obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",0.004039035322015348
offer advice on the purchase or sale of particular securities.,0.01706818152206486
offer counsel and comfort to bereaved families or friends.,0.010162734036038618
operate computer-assisted engineering or design software or equipment to perform engineering tasks.,0.0019543719300074264
operate computer-controlled keyboards or voice recognition equipment to direct items according to established routing schemes.,0.005993407252022775
"operate computers programmed with accounting software to record, store, and analyze information.",0.005732824328021784
operate controls that regulate temperatures or room environments.,0.0023452463160089122
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.006775156024025746
"operate diagnostic equipment, such as radiographic or ultrasound equipment, and interpret the resulting images.",0.0019543719300074264
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.007687196258029211
operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the body for diagnostic purposes.,0.004560201170017329
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.023713046084090108
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",0.022540422926085654
"operate typing, adding, calculating, or billing machines.",0.0035178694740133683
"operate ultrasound equipment to produce and record images of the motion, shape, and composition of blood, organs, tissues, or bodily masses, such as fluid accumulations.",0.002214954854008417
"operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",0.005993407252022775
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",0.023061588774087635
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.01172623158004456
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.005341949942020299
organize and display students' work in a manner appropriate for their perceptual skills.,0.002084663392007922
organize and label materials and display students' work.,0.005732824328021784
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, and storytelling.",0.014071477896053473
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, storytelling, and field trips.",0.003778452398014358
organize and lead regular religious services.,0.003387578012012873
organize and maintain periodicals and reference materials.,0.0023452463160089122
organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,0.004429909708016834
"organize and supervise games and other recreational activities to promote physical, mental, and social development.",0.0031269950880118825
"organize and work with detailed office or warehouse records, maintaining files for each policyholder, including policies that are to be reinstated or cancelled.",0.004299618246016338
organize archival records and develop classification systems to facilitate access to archival materials.,0.005211658480019804
"organize collections of books, publications, documents, audio-visual aids, and other reference materials for convenient access.",0.006775156024025746
"organize data, and analyze and interpret its authenticity and relative significance.",0.01576526690205991
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.17993250902268373
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.5894385740902399
"organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",0.002605829240009902
organize production and design of curriculum materials.,0.02019517661007674
organize public exhibits and displays to promote public awareness of diverse and distinctive cultural traditions.,0.028403538716107932
"organize, develop, analyze, test, and prepare special meals such as low-fat, low-cholesterol and chemical-free meals.",0.0023452463160089122
"oversee or provide expertise on manufacturing, assembly, or fabrication processes.",0.003648160936013863
oversee the flow of cash or financial instruments.,0.005081367018019309
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.00612369871402327
"participate in campus and community events, such as giving presentations to the public.",0.016937890060064364
participate in campus and community events.,0.007817487720029706
"participate in cultural and literary activities, such as traveling abroad and attending performing arts events.",0.002084663392007922
"participate in efforts to advance precision agriculture technology, such as developing advanced weed identification or automated spot spraying systems.",0.002736120702010397
participate in mediation and dispute resolution.,0.002866412164010892
"participate in research or testing of computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",0.005993407252022775
"participate in seminars, workshops, or other professional activities to keep abreast of developments in anesthesiology.",0.0023452463160089122
"participate in student recruitment, registration, and placement activities.",0.010423316960039609
"participate in the administration of municipal elections, such as preparation or distribution of ballots, appointment or training of election officers, or tabulation or certification of results.",0.004039035322015348
participate in the development of study protocols including guidelines for administration or data collection procedures.,0.004039035322015348
participate in the development or implementation of online marketing strategy.,0.003778452398014358
"participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.014071477896053473
"participate in the inspection, grading, sorting, storage, and post-harvest treatment of crops.",0.0046904926320178245
"participate in the recruitment of employees through job fairs, career days, or advertising plans.",0.0035178694740133683
"participate in the research, development, or manufacturing of medicinal and pharmaceutical preparations.",0.003778452398014358
participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.2023426404867689
pass instruments or supplies to surgeon during procedure.,0.002214954854008417
"patrol assigned areas by car, boat, airplane, horse, or on foot to enforce game, fish, or boating laws or to manage wildlife programs, lakes, or land.",0.0019543719300074264
"perform accounting and bookkeeping activities, such as invoicing, maintaining financial records, budgeting, and handling cash.",0.004299618246016338
perform administrative duties such as serving as department head.,0.004039035322015348
"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.0035178694740133683
"perform administrative duties, such as preparing operational reports, distributing rehearsal call sheets and script copies, and arranging for rehearsal quarters.",0.0023452463160089122
"perform administrative functions, such as reviewing or writing reports, approving expenditures, enforcing rules, or purchasing of materials or services.",0.002214954854008417
"perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating calculators or computers to work with pay records, invoices, balance sheets, or other documents.",0.0035178694740133683
"perform administrative tasks such as applying for grants, developing budgets, negotiating contracts, and designing and printing programs and other promotional materials.",0.004169326784015844
"perform before live audiences, or in television, radio, or movie productions.",0.003908743860014853
"perform clerical duties such as composing, typing and proofreading documents, scheduling appointments and meetings, handling mail and posting public notices.",0.0046904926320178245
"perform complex calculations as part of the analysis and evaluation of data, using computers.",0.019674010762074763
perform computations and apply methods of numerical analysis to data.,0.003778452398014358
"perform computer programming, data analysis, or software development for geographic information systems (gis) applications, including the maintenance of existing systems or research and development for future enhancements.",0.003908743860014853
"perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",0.01680759859806387
perform data backups and disaster recovery operations.,0.009641568188036638
"perform database verifications, using computers.",0.023322171698088624
"perform detailed calculations to compute and establish manufacturing, construction, or installation standards or specifications.",0.008208362106031193
"perform experiments and computer modeling to study the nature, structure, and physical and chemical properties of metals and their alloys, and their responses to applied forces.",0.0160258498260609
"perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.",0.026709749710101496
"perform general office duties, such as filing, answering telephones, and handling routine correspondence.",0.002475537778009407
"perform general office duties, such as taking or transcribing dictation, typing or proofreading correspondence, distributing or filing official forms, or scheduling appointments.",0.0023452463160089122
"perform geospatial data building, modeling, or analysis, using advanced spatial analysis, data manipulation, or cartography software.",0.0186316790660708
"perform humorous and serious interpretations of emotions, actions, and situations, using body movements, facial expressions, and gestures.",0.06319135907024012
"perform hydraulic analyses of water supply systems or water distribution networks to model flow characteristics, test for pressure losses, or to identify opportunities to mitigate risks and improve operational efficiency.",0.002475537778009407
"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",2.0097458013576373
"perform laboratory procedures following protocols including deoxyribonucleic acid (dna) sequencing, cloning and extraction, ribonucleic acid (rna) purification, or gel electrophoresis.",0.003908743860014853
perform monitoring activities to ensure that ships comply with international regulations and standards for life saving equipment and pollution preventatives.,0.004429909708016834
perform narration of productions or present announcements.,0.0035178694740133683
perform needs assessments or consult with clients to determine the types of research and information required.,0.020716342458078723
"perform ongoing hardware and software maintenance operations, including installing or upgrading hardware or software.",0.008599236492032676
"perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",0.09993355135437974
"perform or evaluate research, such as detailed company or industry analyses, to inform financial forecasting, decision making, or valuation.",0.018110513218068818
"perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (mri), computer tomography (ct), positron emission tomography (pet), nuclear cardiology treadmill studies, mammography, or ultrasound.",0.007296321872027726
"perform quality control audits to ensure accuracy, completeness, or proper usage of clinical systems and data.",0.004951075556018814
perform risk analyses so that appropriate countermeasures can be developed.,0.08755586246433271
perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,0.04768667509218121
"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",1.8123542364268868
"perform searches for qualified job candidates, using sources such as computer databases, networking, internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals.",0.010162734036038618
perform securities valuation or pricing.,0.005081367018019309
perform security analyses of developed or packaged software components.,0.021758674154082683
perform spatial analysis and modeling using geographic information system techniques.,0.002084663392007922
"perform statistical analyses, such as social network pattern analysis, network modeling, discrete event simulation, agent-based modeling, statistical natural language processing, computational sociology, mathematical optimization, or systems dynamics.",0.012638271814048026
perform statistical analysis of environmental data.,0.002214954854008417
"perform system analysis, data analysis or programming, using a variety of computer languages and procedures.",0.016547015674062877
perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,0.005081367018019309
"perform various data entry or word processing tasks, such as updating phone directories, typing or proofreading documents, or creating schedules.",0.002214954854008417
photograph objects for documentation.,0.00586311579002228
"place prices or descriptive signs on backdrops, fixtures, merchandise, or floor.",0.0019543719300074264
plan alteration or modification of existing transportation structures to improve safety or function.,0.002214954854008417
"plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.",0.08416828445231984
plan and conduct new employee orientation to foster positive attitude toward organizational objectives.,0.0023452463160089122
"plan and conduct research to develop and test theories about societal issues such as crime, group relations, poverty, and aging.",0.025276543628096053
plan and conduct special research projects in area of interest or expertise.,0.007687196258029211
"plan and conduct teacher training programs and conferences dealing with new classroom procedures, instructional materials and equipment, and teaching aids.",0.005341949942020299
plan and coordinate advertising campaigns and sales promotions and prepare merchandise displays and advertising copy.,0.010944482808041589
"plan and deliver client-centered programs and services, such as special services for corporate clients, storytelling for children, newsletters, or programs for special groups.",0.0035178694740133683
plan and develop audio-visual devices for public programs.,0.002736120702010397
plan and develop curricula and materials for training programs and conduct training.,0.04625346901017577
"plan and develop instructional methods and content for educational, vocational, or student activity programs.",0.13485166317051242
"plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own ideas or specifications of assignments.",0.01198681450404555
"plan and develop programs, agendas, budgets, and services according to customer requirements.",0.009380985264035649
plan and direct physical conditioning programs that will enable athletes to achieve maximum performance.,0.0019543719300074264
"plan and direct research to characterize and compare the economic, demographic, health care, social, political, linguistic, and religious institutions of distinct cultural groups, communities, and organizations.",0.019934593686075752
plan and establish transportation routes.,0.002736120702010397
plan and execute advertising policies and strategies for organizations.,0.009380985264035649
plan and execute medical care programs to aid in the mental and physical growth and development of children and adolescents.,0.003257286550012378
plan and follow the most efficient routes for delivering goods.,0.028403538716107932
plan and formulate flight activities and test schedules and prepare flight evaluation reports.,0.007817487720029706
plan and install upgrades of database management system software to enhance database performance.,0.009902151112037629
"plan and lead professional development activities for teachers, administrators, and support staff.",0.006514573100024756
"plan and organize the acquisition, storage, and exhibition of collections and related materials, including the selection of exhibition themes and designs, and develop or install exhibit materials.",0.04247501661216141
"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",0.08299566129431539
plan and prepare audio-visual teaching aids and methods for use in school systems.,0.004820784094018319
plan and price menu items.,0.03569986058813566
"plan and promote career and employment-related programs and events, such as career planning presentations, work-experience programs, job fairs, and career workshops.",0.007817487720029706
"plan and promote sporting events and social, cultural, and recreational activities.",0.002084663392007922
"plan and schedule programming and event coverage, based on broadcast length, time availability, and other factors, such as community needs, ratings data, and viewer demographics.",0.005993407252022775
"plan and supervise class projects, field trips, visits by guest speakers, or other experiential activities, and guide students in learning from those activities.",0.004299618246016338
"plan arrangement according to client's requirements, utilizing knowledge of design and properties of materials, or select appropriate standard design pattern.",0.002866412164010892
plan commercial displays to entice and appeal to customers.,0.002084663392007922
plan crop activities based on factors such as crop maturity or weather conditions.,0.007166030410027231
"plan details such as framing, composition, camera movement, sound, and actor movement for each shot or scene.",0.007556904796028716
"plan layout and installation of electrical wiring, equipment, or fixtures, based on job specifications and local codes.",0.002214954854008417
plan layout of electric power generating plants or distribution lines or stations.,0.002084663392007922
plan layouts of structural architectural projects.,0.004299618246016338
"plan menus or diets or guide individuals or families in food selection, preparation, or menu planning, based upon nutritional needs and established guidelines.",0.037523941056142596
"plan or adjust routes based on changing conditions, using computer equipment, global positioning systems (gps) equipment, or other navigation devices to minimize fuel consumption and carbon emissions.",0.019543719300074265
"plan or conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.",0.005081367018019309
"plan or conduct basic genomic and biological research related to areas such as regulation of gene expression, protein interactions, metabolic networks, and nucleic acid or protein complexes.",0.006775156024025746
"plan or conduct market or public opinion research to test products or determine potential for product success, communicating results to client or management.",0.016547015674062877
plan or coordinate activities concerned with investigating and resolving customers' reports of technical problems with aircraft or aerospace vehicles.,0.002736120702010397
"plan or design structures such as residences, office buildings, theatres, factories, or other structural properties in accordance with environmental, safety, or other regulations.",0.0029967036260113876
"plan or develop research models, using knowledge of mathematical and statistical concepts.",0.03895714713814804
"plan or direct development or communication of programs to maintain favorable public or stockholder perceptions of an organization's accomplishments, agenda, or environmental responsibility.",0.021237508306080705
plan or direct research studies related to life sciences.,0.002475537778009407
plan or direct spa services and programs.,0.002736120702010397
plan or implement follow-up or aftercare programs for clients to be discharged from treatment programs.,0.002475537778009407
plan or implement improvements to internal or external logistics systems or processes.,0.011335357194043076
"plan or implement special safety or preventive programs, such as fire or accident prevention.",0.002214954854008417
plan or lead religious education programs.,0.007166030410027231
plan or schedule engineering research or development projects involving microelectromechanical systems (mems) technology.,0.002736120702010397
plan parties or other special events and services.,0.1727664786126565
"plan pipe system layout, installation, or repair, according to specifications.",0.006253990176023765
"plan project arrangements or outlines, and organize material accordingly.",0.021628382692082188
"plan routes, itineraries, and accommodation details, and compute fares and fees, using schedules, rate books, and computers.",0.003648160936013863
plan store layouts or design displays.,0.004560201170017329
"plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",0.017198472984065353
"plan the contents of publications according to the publication's style, editorial policy, and publishing requirements.",0.00560253286602129
"plan tour itineraries, applying knowledge of travel routes and destination sites.",0.027100624096102983
plan work on orders so that items served together are finished at the same time.,0.002605829240009902
"plan work procedures, using charts, technical manuals, and experience.",0.004820784094018319
"plan, administer, and control budgets for contracts, equipment, and supplies.",0.002084663392007922
"plan, assemble, and stock product displays in retail stores, or make recommendations to retailers regarding product displays, promotional programs, and advertising.",0.004169326784015844
"plan, coordinate and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure.",0.0560253286602129
"plan, coordinate, and implement network security measures to protect data, software, and hardware.",0.04286589099816289
"plan, describe, arrange, and sell itinerary tour packages and promotional travel incentives offered by various travel carriers.",0.012638271814048026
"plan, develop, and provide training and staff development programs, using knowledge of the effectiveness of methods such as classroom training, demonstrations, on-the-job training, meetings, conferences, and workshops.",0.030879076494117343
"plan, develop, evaluate, improve, and communicate methods and techniques for selecting, promoting, compensating, evaluating, and training workers.",0.016156141288061393
"plan, develop, maintain, or operate a variety of health record indexes or storage and retrieval systems to collect, classify, store, or analyze information.",0.01576526690205991
"plan, direct, and coordinate risk and insurance programs of establishments to control risks and losses.",0.004560201170017329
"plan, direct, and participate in recruitment and enrollment activities.",0.007166030410027231
"plan, direct, or coordinate security activities to safeguard company assets, employees, guests, or others on company property.",0.006514573100024756
"plan, direct, or supervise the food preparation or cooking activities of multiple kitchens or restaurants in an establishment such as a restaurant chain, hospital, or hotel.",0.008078070644030697
"plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",0.066578937082253
"plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",0.22019257078083673
"plan, evaluate, or modify treatment programs based on information gathered by observing and interviewing patients, or by analyzing patient records.",0.005341949942020299
"plan, implement and administer programs and services in a health care or medical facility, including personnel administration, training, and coordination of medical, nursing and physical plant staff.",0.004169326784015844
"plan, implement, or administer health programs in hospitals, businesses, or communities for prevention and treatment of injuries or illnesses.",0.003257286550012378
"plan, implement, or administer health programs or standards in hospitals, businesses, or communities for prevention or treatment of injury or illness.",0.014071477896053473
"plan, implement, or maintain procedures for mixing, packaging, or labeling pharmaceuticals, according to policy and legal requirements, to ensure quality, security, and proper disposal.",0.010553608422040103
"plan, organize, or direct activities concerned with the construction or maintenance of structures, facilities, or systems.",0.014853226668056442
"plan, organize, or lead structured programs of counseling, work, study, recreation, or social activities for clients.",0.012117105966046045
"plan, prepare, and develop various teaching aids such as bibliographies, charts, and graphs.",0.03153053380411982
"plan, prepare, or carry out individually designed programs of physical treatment to maintain, improve, or restore physical functioning, alleviate pain, or prevent physical dysfunction in patients.",0.010032442574038123
"plan, provide, or evaluate educational programs for nursing staff, health care teams, or the community.",0.004429909708016834
"plan, schedule, and coordinate general maintenance, major repairs, and remodeling or construction projects for commercial or residential properties.",0.005211658480019804
"plan, schedule, or coordinate construction project activities to meet deadlines.",0.0029967036260113876
"plan, schedule, or coordinate funerals, burials, or cremations, arranging details such as floral delivery or the time and place of services.",0.002736120702010397
"plan, supervise, and conduct psychological research and write papers describing research results.",0.004429909708016834
